track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
spotify:track:0L3dRA5vVYXTHhL5ZA6GZO,0.564,0.228,2,-11.237,1,0.0339,0.917,0.0,0.105,0.2289999999999999,116.557,168067
spotify:track:2pL9xr4Mznff997e4jcoos,0.481,0.843,11,-5.683,1,0.081,0.319,4.3e-06,0.045,0.423,78.809,223333
spotify:track:0g7waQsc8WWxchFAHfRhFt,0.62,0.83,2,-6.581,1,0.0464,0.703,0.0427,0.201,0.912,159.44799999999995,152733
spotify:track:6UGpcXcENaUqQKPc6oqOe4,0.484,0.262,7,-13.286,1,0.0263,0.978,5.99e-05,0.1169999999999999,0.332,98.516,162413
spotify:track:1sH0BilBR8geHAG1nQgvPs,0.467,0.2769999999999999,5,-9.041,1,0.0289,0.935,2.31e-06,0.115,0.601,96.697,147373
spotify:track:7d1ua0O66lmq3WMcWwuHEf,0.226,0.259,7,-11.787,1,0.0321,0.579,0.016,0.526,0.342,87.105,137733
spotify:track:0LrYpd6enOFdhVOE7ottZQ,0.532,0.371,8,-11.632,1,0.0338,0.971,0.211,0.142,0.368,129.599,121027
spotify:track:7LFwvyRNvi5apCyo9Xad8H,0.6920000000000001,0.721,11,-7.467,1,0.0551,0.0827,0.0003399999999999,0.433,0.963,112.205,217093
spotify:track:1hGktSOnAjGDvTPGKxMDNA,0.311,0.0337,2,-20.56,1,0.0483,0.973,0.976,0.222,0.0336,111.971,41493
spotify:track:6BVQWD0Tnsf6r87Kz0hi4u,0.698,0.531,11,-12.886,0,0.0432,0.351,0.804,0.0953,0.551,125.241,158867
spotify:track:7BJz0OIzGVevvRhoZCihwH,0.3979999999999999,0.867,0,-8.876,1,0.0481,0.148,0.352,0.305,0.807,182.895,291667
spotify:track:02qF70v1vetePuDjceqjWM,0.672,0.705,0,-9.403,0,0.0793,0.301,0.0016,0.0896,0.889,133.763,157000
spotify:track:1ox3vrzjByjCGrI2FivJYG,0.4639999999999999,0.499,7,-13.754,1,0.0934,0.6559999999999999,0.00015,0.254,0.39,178.88099999999997,171773
spotify:track:1aTA8FgomUMfcEs3yMEaCE,0.679,0.35,0,-15.743,1,0.0427,0.529,0.85,0.103,0.361,113.422,216827
spotify:track:53VmFBCLXuPVbwGRT8EaBK,0.555,0.297,5,-14.202,1,0.0478,0.935,0.937,0.11,0.2689999999999999,117.093,140133
spotify:track:6AjABKdM6V18WIaEhWlcjQ,0.633,0.614,11,-13.212,0,0.0377,0.0333,0.726,0.1669999999999999,0.523,120.228,242240
spotify:track:3QRProAcDplQFkuIyy13O9,0.471,0.439,5,-15.061,0,0.075,0.0947,0.402,0.108,0.715,126.602,267960
spotify:track:7lbD9zTsyZupvM71iOhHot,0.3979999999999999,0.608,1,-7.3610000000000015,0,0.0881,0.0584,4.41e-06,0.108,0.512,78.399,208693
spotify:track:6kISVB31mLA3SX1a1sRk2N,0.8109999999999999,0.67,0,-7.117000000000001,1,0.0896,0.0611,0.0,0.134,0.706,140.064,239907
spotify:track:4mBy2d5IY5rQkidZBKXxfT,0.65,0.501,10,-6.905,1,0.0963,0.5820000000000001,0.0,0.1119999999999999,0.374,127.984,232533
spotify:track:0S5Ho90thU4mAxMW8ZItbq,0.8390000000000001,0.488,9,-8.497,0,0.0979,0.0186,3.94e-05,0.1159999999999999,0.823,156.02200000000005,221160
spotify:track:6S6teIv9tzSiWYhXLG1oUC,0.68,0.4589999999999999,4,-6.551,0,0.0503,0.303,4.53e-05,0.1159999999999999,0.355,80.0,275867
spotify:track:2h6ZrgKhV2Q0kydBt8ew6E,0.609,0.7390000000000001,7,-5.902,0,0.217,0.264,0.0,0.0977,0.512,175.915,324400
spotify:track:1SgHNH36l41IIhuYGY4VCa,0.544,0.557,0,-8.079,1,0.0521,0.261,0.0,0.129,0.482,155.687,400133
spotify:track:1epUp0pgKLddapHeNU9ee1,0.613,0.68,6,-6.7079999999999975,0,0.236,0.0559999999999999,0.0,0.326,0.743,74.848,251000
spotify:track:3ogIqI5FMLt7tmuhfeyS59,0.716,0.6629999999999999,1,-7.762,1,0.0993,0.0228,3.18e-05,0.0752,0.883,202.06,240000
spotify:track:6qiH0OG98zIT8TXaaQ7L1W,0.382,0.481,5,-7.592,1,0.0469,0.2019999999999999,0.0,0.0799,0.366,141.658,280973
spotify:track:4KzjWt65PNezpi3fse6iud,0.711,0.428,1,-7.176,1,0.139,0.353,0.0,0.107,0.3229999999999999,74.396,278960
spotify:track:7vtVPiqW2UcsOVQo2f38dw,0.395,0.406,7,-9.622,0,0.23,0.662,1.39e-05,0.0956,0.502,201.069,272667
spotify:track:6koWevx9MqN6efQ6qreIbm,0.659,0.716,9,-7.816,1,0.0317,0.3289999999999999,0.909,0.127,0.382,139.952,316919
spotify:track:7EE7jbv7Dv8ZkyWBlKhPXX,0.58,0.8190000000000001,8,-8.177,1,0.0413,0.00442,0.957,0.0728,0.321,120.007,344158
spotify:track:1zTmKEtaxIqi2ByGBLmI3s,0.644,0.8240000000000001,8,-8.109,1,0.0364,0.0769,0.979,0.0699,0.311,140.02,334459
spotify:track:0dE9ro91KUtV5Xi7bDPy6b,0.598,0.813,9,-9.583,1,0.0428,0.175,0.979,0.108,0.381,120.008,334129
spotify:track:1UYXdZZMnCrlUqDRuIs9OE,0.384,0.536,3,-10.982,0,0.0446,0.444,0.86,0.0964,0.139,85.00200000000002,264299
spotify:track:18rXOovmohAMcFwUPAUAN2,0.444,0.47,8,-8.876,0,0.0314,0.857,0.929,0.0901,0.086,146.31799999999996,173338
spotify:track:3DERgYjztCL6oME2fvRl6z,0.5710000000000001,0.616,1,-10.159,1,0.0327,0.0819999999999999,0.947,0.71,0.288,150.003,362389
spotify:track:0TRbihonM8LyyQ7OClspEy,0.667,0.715,2,-9.733,1,0.0269,0.266,0.8190000000000001,0.113,0.166,98.6,148957
spotify:track:5MbUyUE6erY9mVgXaecQwR,0.535,0.417,3,-12.651,1,0.0369,0.946,0.931,0.0721,0.171,120.099,263561
spotify:track:4UECzr4NCnB7KdKB6Zouzl,0.574,0.482,3,-9.074,0,0.0346,0.856,0.0335,0.147,0.441,190.055,63027
spotify:track:5vgHSVoFvaaZpS1tJYSiv1,0.715,0.568,2,-8.388,0,0.0263,0.00472,0.00445,0.129,0.2239999999999999,88.024,98760
spotify:track:4pn530GB3QhcuIEs97oMUn,0.491,0.989,6,-6.8820000000000014,0,0.0853,0.000716,0.884,0.359,0.2769999999999999,130.001,219693
spotify:track:2kKL5kk4On8YRSKWDgXWMX,0.466,0.389,5,-12.825,1,0.0253,0.631,0.843,0.295,0.7490000000000001,92.631,144893
spotify:track:2wwml6kbbwu0NK5r9kMC9W,0.414,0.214,3,-17.703,1,0.0305,0.919,0.0239,0.3429999999999999,0.357,135.403,193227
spotify:track:3Fa7jdzVHdykpioJP1Qw7Z,0.6659999999999999,0.42,4,-12.28,1,0.0255,0.6990000000000001,0.0511,0.142,0.34,90.794,214924
spotify:track:4ZVgDysve5dcNK6TX84t8e,0.722,0.629,10,-7.233,0,0.0406,0.273,0.0,0.0796,0.8440000000000001,168.79,304333
spotify:track:1segwDrWjU9MxYxOvPzvwr,0.56,0.868,9,-4.743,0,0.0999,0.287,0.0,0.0859,0.84,92.967,309400
spotify:track:45nyOQWvhjn9bfAoTIKCuJ,0.467,0.8540000000000001,2,-5.255,1,0.0955,0.351,1.89e-06,0.313,0.7090000000000001,184.996,305067
spotify:track:6nj6TonjMrlblqacqr0gGw,0.4920000000000001,0.885,0,-4.142,1,0.0527,0.178,8.85e-06,0.1889999999999999,0.72,94.433,304907
spotify:track:236qXqcmitHCZ3SHoGZN8g,0.588,0.815,5,-6.172999999999999,0,0.074,0.376,4.09e-05,0.165,0.907,90.628,303133
spotify:track:20BmEh6SHpThJEGL1L7uJU,0.499,0.847,11,-5.16,0,0.0583,0.163,0.0,0.0749,0.961,93.598,291760
spotify:track:46uw6KRt87AXEYBkKWivqS,0.505,0.871,1,-5.3420000000000005,1,0.0696,0.3229999999999999,2.87e-05,0.0166,0.758,94.436,297707
spotify:track:4sRtDhNyxysw72ecEWBPVT,0.62,0.8859999999999999,8,-3.776,1,0.0526,0.324,8.950000000000001e-05,0.312,0.946,102.188,306360
spotify:track:6rPPjEzRIHF0jUCs0xJq5K,0.5,0.933,4,-4.561,1,0.0483,0.111,2.89e-05,0.588,0.8270000000000001,93.895,327240
spotify:track:5jE48hhRu8E6zBDPRSkEq7,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.05200000000002,187920
spotify:track:3cU2wBxuV6nFiuf6PJZNlC,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.8320000000000001,79.42699999999998,184227
spotify:track:2e1N4FhuB08W4iKmYpEftE,0.634,0.521,7,-5.7479999999999976,1,0.0389,0.152,0.0,0.389,0.363,93.97,220267
spotify:track:0ctOamnBE7fk0A3xBAMxTh,0.825,0.69,2,-5.9670000000000005,1,0.0967,0.031,0.000401,0.0798,0.675,170.06099999999995,185200
spotify:track:2YlZnw2ikdb837oKMKjBkW,0.63,0.53,0,-7.258999999999999,1,0.0434,0.4,0.0,0.177,0.417,108.038,225053
spotify:track:1aSjgqYklzgdzOXSXLrWSn,0.8859999999999999,0.7340000000000001,2,-4.431,1,0.0752,0.0294,1.29e-05,0.304,0.25,109.981,180973
spotify:track:0Jrzzjj0pVzS6xl4wonUNh,0.657,0.721,5,-5.733,1,0.0537,0.0793,0.0,0.0653,0.67,87.977,178240
spotify:track:0k5hoseEJnCAbpRh38dNoI,0.779,0.754,5,-4.3580000000000005,1,0.0966,0.3429999999999999,2.6e-06,0.0965,0.883,89.99799999999998,174733
spotify:track:2Xd6Dy0x0MkfcGQ7Sqdkqi,0.336,0.515,3,-8.404,1,0.0438,0.447,0.0,0.3379999999999999,0.27,185.454,198493
spotify:track:6gj08XDlv9Duc2fPOxUmVD,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182667
spotify:track:5lOK3NCvbvgK6cohyTTQ4Z,0.483,0.491,2,-5.041,1,0.0582,0.203,0.0,0.106,0.787,95.237,216280
spotify:track:17dtO7OkVT3fpzGAaghHH5,0.802,0.637,9,-6.847,1,0.0609,0.0217,0.0,0.0473,0.833,105.018,196240
spotify:track:3nomMSRbIRpAfIZLf3jOqS,0.5820000000000001,0.519,1,-6.954,1,0.1689999999999999,0.0533,0.0,0.161,0.4529999999999999,171.958,226413
spotify:track:63dFd2UgXD8l2buNGEtKRs,0.723,0.664,2,-6.49,0,0.0638,0.187,2.55e-06,0.142,0.708,119.983,171227
spotify:track:5P8Xvy5tzhmfyfA6GplQ8h,0.853,0.3379999999999999,7,-9.124,1,0.0491,0.8320000000000001,0.00602,0.135,0.927,113.881,155467
spotify:track:1PIgcyfWEVxSZ4LWdrRye3,0.449,0.3720000000000001,11,-13.066,1,0.031,0.653,1.4300000000000004e-05,0.153,0.462,93.154,205667
spotify:track:3tRW6b0mZdgs1LcNefRiqd,0.603,0.508,6,-13.425,1,0.0483,0.502,0.0,0.471,0.7290000000000001,98.368,450973
spotify:track:6upqkKERHpzh514GLBdWBG,0.444,0.816,8,-7.843,0,0.0608,0.336,0.00421,0.911,0.359,138.816,217640
spotify:track:2euauaTvztPp2Ae6rCeTri,0.092,0.0239,7,-31.457,1,0.0488,0.936,0.902,0.18,0.0541,67.289,221000
spotify:track:6GT1qVWORCokZz8MYJbxya,0.165,0.0498,1,-25.546,1,0.0429,0.959,0.7390000000000001,0.0916,0.0375,92.635,270000
spotify:track:4WJ7UMD4i6DOPzyXU5pZSz,0.4379999999999999,0.178,7,-20.392,0,0.0445,0.908,0.752,0.0688,0.166,114.515,428560
spotify:track:0stslsclx39gQ7vSYEAgz0,0.474,0.711,0,-8.857999999999997,1,0.0611,0.28,2.07e-06,0.111,0.52,120.094,364000
spotify:track:2gSBJPEjYoj6UhsI25TC8r,0.441,0.489,2,-10.957,1,0.0442,0.649,3.41e-05,0.602,0.597,130.01,517707
spotify:track:3N34gh5t3hTMCI169aqdgY,0.741,0.632,2,-4.949,1,0.178,0.511,0.0,0.0578,0.8490000000000001,118.885,134467
spotify:track:5fIJBM9OxVNiu4fQLX9vqo,0.7909999999999999,0.627,0,-7.654,0,0.434,0.617,2.03e-06,0.3339999999999999,0.732,87.228,269160
spotify:track:6ygrn7Of3p3mkP483pO1GT,0.628,0.6779999999999999,7,-10.131,1,0.0419,0.59,0.0,0.184,0.161,92.043,275373
spotify:track:5ZDL1Ap2Mwhk5xhmQ41Ei2,0.792,0.964,1,-5.405,1,0.154,0.0698,0.0,0.302,0.621,99.771,226200
spotify:track:1zNZAXU3OWiK4Z146WODZ5,0.409,0.872,0,-3.228,1,0.068,0.0126,0.000258,0.128,0.64,119.5,183467
spotify:track:0oD16Of4HAMGCSXhso1UuY,0.3429999999999999,0.893,11,-2.926,1,0.0461,0.00298,0.0,0.346,0.664,94.066,218400
spotify:track:5JedGxRD6PPQo9dB1pvNye,0.276,0.856,0,-3.0580000000000003,1,0.111,0.00869,0.0,0.193,0.569,149.162,201067
spotify:track:1yzyhrCfdwPgfWixsCELlH,0.607,0.904,2,-7.693,1,0.0435,0.13,0.0,0.134,0.877,146.83100000000005,178840
spotify:track:5HrbIhxQtd6y7vMQkhgqhg,0.4579999999999999,0.833,9,-9.014,1,0.0441,0.0216,1.03e-06,0.0977,0.833,187.207,138533
spotify:track:24InzNqlubC9MyJeuphATI,0.6,0.31,9,-13.599,1,0.0315,0.451,0.0,0.114,0.4029999999999999,116.109,228573
spotify:track:57jEVk8ASoCzVx36QBTeI4,0.7,0.31,2,-13.825,1,0.0296,0.286,9.06e-06,0.119,0.214,106.603,215867
spotify:track:2LV3wp3dhYsIYT4kcx2I7J,0.6970000000000001,0.653,4,-7.528,0,0.0895,8.41e-05,0.768,0.305,0.316,88.04,57236
spotify:track:2CGjGy13TTD8M8Ol1Lwmyq,0.727,0.851,1,-7.4620000000000015,0,0.255,0.105,0.0023,0.136,0.5870000000000001,81.727,195764
spotify:track:25nqS29EIpVoPv2c2fSrxA,0.818,0.79,7,-9.224,1,0.44,0.258,0.0505,0.593,0.449,120.052,88031
spotify:track:47r7pm0fWKmneTjjbVKlCW,0.243,0.414,3,-16.299,1,0.0491,0.865,0.6579999999999999,0.3339999999999999,0.415,81.993,250200
spotify:track:5Vr99K0buBqA0az5i6pRjC,0.713,0.7759999999999999,2,-9.067,0,0.0289999999999999,0.294,0.8290000000000001,0.159,0.937,129.224,290427
spotify:track:5vAmKPrpslWTPgway2GA9i,0.5660000000000001,0.498,7,-10.688,1,0.0305,0.2269999999999999,0.964,0.225,0.5820000000000001,106.812,314547
spotify:track:0lIoY4ZQsdn5QzhraM9o9u,0.466,0.763,11,-7.747999999999997,0,0.0391,0.0542,0.0,0.119,0.473,123.539,204800
spotify:track:1Erd1OGOyRRLS6u87inMUd,0.603,0.6559999999999999,9,-7.417999999999997,1,0.0246,0.19,0.00344,0.135,0.2789999999999999,108.993,346227
spotify:track:10o0JjIcEfTSjCYLlRui73,0.478,0.327,7,-14.418,1,0.0319,0.735,0.0003259999999999,0.0674,0.42,143.688,180227
spotify:track:5rloZD2rPLTItIKrOJmeYs,0.365,0.3929999999999999,2,-9.679,1,0.0308,0.7340000000000001,0.0,0.107,0.337,97.024,240000
spotify:track:64Zpf05raSj7UUP3YecZtp,0.775,0.449,9,-9.158,1,0.0316,0.387,0.00352,0.076,0.446,96.062,168413
spotify:track:1T8Zfb2qGgqQ40Gz8XY53g,0.603,0.716,7,-6.33,1,0.0472,0.115,0.000547,0.494,0.655,148.197,261507
spotify:track:4M4qYYbpo78lKq0gUQ5xE5,0.3429999999999999,0.344,9,-11.363,0,0.0335,0.8029999999999999,0.00165,0.1169999999999999,0.512,174.44400000000005,237613
spotify:track:01e5hRr3UOuhCNJOOTIB8d,0.534,0.312,7,-13.996,1,0.0299,0.767,0.745,0.103,0.254,104.002,362013
spotify:track:5qX4agfgAk3J3zQQLDBn6K,0.4529999999999999,0.286,5,-15.335,1,0.0303,0.7190000000000001,0.899,0.0987,0.481,140.032,500893
spotify:track:4P1NbXfy88kP5QpV4pcWVh,0.496,0.128,7,-16.785,1,0.0351,0.953,0.784,0.0749,0.138,118.013,476027
spotify:track:2MjY2RRXntREaR3lfPZ752,0.226,0.254,9,-13.32,0,0.035,0.584,0.8420000000000001,0.11,0.0349,112.179,427120
spotify:track:2qcCUgZbbGafaMRqvCa3Xj,0.0758,0.1889999999999999,2,-11.142,1,0.0431,0.802,0.743,0.0861,0.0353,81.794,399880
spotify:track:44Tj7ZB93HGDmJEQ1rAP6e,0.578,0.841,1,-3.925,0,0.0345,0.0417,0.0,0.0638,0.4579999999999999,88.12299999999998,244040
spotify:track:5gS01br9fQxwJRP56wIhbx,0.589,0.889,9,-3.141,1,0.03,0.00755,7.329999999999999e-05,0.0767,0.845,113.061,243267
spotify:track:1WARa2Xe2WLfZZfx0TkvdD,0.233,0.215,5,-15.73,0,0.0319,0.919,0.8690000000000001,0.102,0.0908,94.595,144373
spotify:track:6Wz07vZfYX1JXlhAErUct8,0.342,0.2769999999999999,5,-12.568,0,0.0403,0.052,0.188,0.0897,0.102,139.951,280811
spotify:track:3DioD17EM1sBLEi7UWHP2B,0.302,0.481,0,-10.231,0,0.039,0.000872,0.54,0.2189999999999999,0.103,163.535,360478
spotify:track:1jwx49BBlWIOPFNGJ1UFS8,0.2789999999999999,0.49,9,-10.134,1,0.0505,0.0056799999999999,0.27,0.0713,0.0371,173.953,360757
spotify:track:0XfuvxptNRVoEWp7SaneV8,0.526,0.882,9,-4.006,1,0.0509,0.0014,0.0,0.144,0.424,144.982,211493
spotify:track:4f2aGfZngFF8lQ5pgw9xPV,0.502,0.938,9,-3.114,1,0.13,0.00098,0.0,0.318,0.35,144.077,200347
spotify:track:4V1CkliK51CC4yrqBtFfgs,0.475,0.7709999999999999,10,-3.777,1,0.0336,0.00276,0.0,0.126,0.147,142.216,214520
spotify:track:76s0yDfINBdTdiykbpERjz,0.633,0.866,11,-3.633,1,0.0443,0.0103,0.0,0.2269999999999999,0.696,100.007,239107
spotify:track:7ceIquYtiTYlgSSm7PqUf9,0.209,0.872,9,-2.9960000000000004,1,0.0757,0.217,0.0,0.0768,0.294,78.139,281560
spotify:track:4xO2JaKHYncKDD32wlGZbd,0.595,0.87,7,-3.385,1,0.0699,0.047,0.0,0.0419,0.634,159.977,203387
spotify:track:01M4Wng6jF5uoNEHLl2OIn,0.635,0.695,11,-4.4030000000000005,1,0.314,0.212,0.0,0.298,0.7659999999999999,79.232,208440
spotify:track:7km1tntASwmtyzGr8vaT0e,0.851,0.525,5,-6.38,1,0.235,0.348,0.0,0.235,0.746,98.997,273893
spotify:track:4Bs9NcSkWJ1uuV7lHnTXxd,0.4320000000000001,0.711,4,-7.081,0,0.346,0.0859,8.240000000000001e-05,0.103,0.532,89.917,195853
spotify:track:0xiuSFBOEHWaJ6rSuUbJWc,0.556,0.346,0,-9.809,0,0.311,0.536,0.0,0.106,0.451,123.869,246773
spotify:track:2nRjJw4w4MUEtKIxu895jG,0.494,0.534,10,-5.827000000000001,0,0.317,0.132,0.0,0.353,0.5479999999999999,144.165,264120
spotify:track:6UeROtzgj12WLgZx3033G6,0.5720000000000001,0.745,6,-6.4179999999999975,0,0.3670000000000001,0.184,0.0,0.154,0.593,160.037,240147
spotify:track:2ykppvewg6Xoa9jMPSqRWd,0.735,0.447,2,-7.898,1,0.0547,0.262,0.0,0.129,0.4370000000000001,75.998,182173
spotify:track:5ONslDLlx5JMGT95dDYrky,0.57,0.455,11,-10.221,1,0.049,0.3329999999999999,0.00104,0.0976,0.187,94.331,268840
spotify:track:53w2vsCVLYmgh15RhIwWsw,0.615,0.417,6,-7.57,1,0.0368,0.135,0.0,0.365,0.3939999999999999,112.961,341613
spotify:track:5EzvEty2nn7vef95D9Y4cX,0.632,0.519,0,-6.051,1,0.0552,0.2189999999999999,0.0,0.755,0.3670000000000001,77.493,370960
spotify:track:2qsnGbFpF3W7podeD1YOuM,0.56,0.524,2,-6.4220000000000015,1,0.0438,0.1669999999999999,0.0,0.318,0.236,119.936,239973
spotify:track:7sDHATTxfsfqMsLxYMZhTo,0.6609999999999999,0.51,8,-6.233,1,0.0578,0.1,0.0,0.1,0.461,140.879,302187
spotify:track:03bqBfbSHWlNIN6wWBDtmP,0.49,0.8320000000000001,6,-5.7170000000000005,1,0.0465,0.000733,3.510000000000001e-05,0.256,0.417,132.019,221387
spotify:track:33fHcvFNEQYpwo6HbML4yJ,0.525,0.544,1,-8.5,1,0.0274,0.0916,0.00201,0.103,0.351,140.33100000000002,298398
spotify:track:0fGTSvxVtjN3XhRXVpuN7L,0.446,0.525,4,-9.788,0,0.115,0.48,0.000151,0.0929,0.172,159.708,289956
spotify:track:3FdvNPbrjHWqzFj55p8cPN,0.2769999999999999,0.742,9,-5.619,0,0.0433,0.00223,0.00373,0.0949,0.317,191.831,329884
spotify:track:4wCD0qOFNRu1Q6O3N6ycm4,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,213520
spotify:track:1PZvIM4mUQFOZKVGDYkz5T,0.687,0.731,9,-4.301,1,0.0254,0.00479,0.0,0.304,0.405,109.006,261107
spotify:track:10QsFPJ3owUxJKe0fzA1A2,0.531,0.6940000000000001,0,-4.877,0,0.0321,0.0131,0.0,0.3779999999999999,0.5379999999999999,163.97799999999995,198067
spotify:track:10LRRKPmx8uHcSxLVWK0ct,0.55,0.514,11,-12.617,1,0.0523,0.336,0.125,0.382,0.7240000000000001,136.542,237120
spotify:track:6xkryXuiZU360Lngd4sx13,0.669,0.727,7,-7.587999999999999,1,0.0353,0.139,0.0,0.123,0.807,102.322,243493
spotify:track:1kkbUvmqZiNmWCR9TLd4tO,0.607,0.4029999999999999,7,-11.464,1,0.0516,0.5870000000000001,0.0,0.233,0.484,79.08800000000002,213227
spotify:track:7ySbfLwdCwl1EM0zNCJZ38,0.568,0.495,1,-8.964,1,0.0299,0.353,0.0,0.0839,0.303,128.234,281067
spotify:track:5zVY1h1jUFLhZ7fLBjMTK7,0.3,0.327,8,-11.533,1,0.0345,0.6890000000000001,0.0,0.0962,0.0939,104.189,209267
spotify:track:2aBxt229cbLDOvtL7Xbb9x,0.65,0.531,4,-8.335,1,0.0364,0.457,0.0,0.249,0.487,78.946,258133
spotify:track:3Iq58ceNpVxghuRWqMLGHy,0.484,0.43,0,-9.56,1,0.0341,0.363,0.0,0.0822,0.0863,130.047,263627
spotify:track:74EIDs3yEsMR1gcUmFD4FB,0.4,0.505,8,-7.143,1,0.0268,0.456,0.0,0.067,0.211,185.123,240773
spotify:track:5i7fZq3chLyCHo3VeB6goD,0.429,0.948,5,-3.657,0,0.2269999999999999,0.0071099999999999,0.0148,0.0812,0.55,115.785,261517
spotify:track:26esELUNWXobcpBzAIK8Rn,0.698,0.904,5,-2.392,1,0.048,0.0050799999999999,0.5479999999999999,0.0787,0.653,140.109,283361
spotify:track:5tGwVrXBhYGUIRQuQ1gvrQ,0.6459999999999999,0.97,5,-1.64,1,0.129,0.000244,0.00483,0.0668,0.325,140.145,226286
spotify:track:0QQwlREWKKxRUPPbpaKZJS,0.422,0.8270000000000001,7,-5.759,0,0.1969999999999999,0.000859,0.00231,0.179,0.408,175.071,291080
spotify:track:36eWbpGbM3DxpErvZImHgD,0.8,0.6990000000000001,1,-7.181,1,0.0391,0.0586,0.000161,0.138,0.8420000000000001,114.526,203067
spotify:track:4HOe7n6X1fSnnaGDTqm16L,0.8440000000000001,0.934,6,-4.908,0,0.0465,0.0228,0.291,0.0782,0.85,122.256,257427
spotify:track:3bE5slaVEfaDreqARl6k4M,0.504,0.354,4,-11.3,1,0.0339,0.29,4.71e-06,0.157,0.292,140.87,303587
spotify:track:0vruudBLCE0inwsooo7V65,0.503,0.4920000000000001,2,-7.607,0,0.0357,0.61,2.4e-05,0.0853,0.352,74.967,227000
spotify:track:4eIiCItXz3BsK5A8WBdP1w,0.348,0.108,0,-14.447,1,0.034,0.871,0.0,0.104,0.129,108.762,237800
spotify:track:1zb9cdsTMrEEL2Ut8rmTb6,0.479,0.66,11,-3.688,1,0.0856,0.0010199999999999,0.0,0.25,0.356,66.11399999999999,236720
spotify:track:5fz2Z7m0u2AKCkdrGKXHtC,0.62,0.7829999999999999,1,-6.687,1,0.249,0.321,0.0,0.127,0.6809999999999999,87.936,199360
spotify:track:5voPrNQYQ4kQoRZ9A2NghB,0.84,0.888,1,-4.78,1,0.262,0.3379999999999999,0.0,0.303,0.648,98.532,236640
spotify:track:5z7mYFfhw6N6f23VwrokJD,0.871,0.597,5,-4.932,0,0.0464,0.126,0.000113,0.0638,0.635,125.999,234000
spotify:track:0XcTOLKLorCgXa2KWzhM1D,0.82,0.938,1,-4.918,1,0.305,0.0989,0.0,0.0603,0.75,101.99,237133
spotify:track:1oPGTrHrMygoW9cbNxWx3N,0.69,0.907,1,-4.936,1,0.347,0.121,0.0,0.2789999999999999,0.809,187.824,237160
spotify:track:32q1h0jij3ePpp47ShIqVy,0.6579999999999999,0.912,7,-4.51,1,0.195,0.0227,0.00928,0.067,0.718,200.105,323107
spotify:track:6vV1NDCjh2afFgQ9Vb7i86,0.73,0.88,11,-3.688,0,0.0666,0.136,0.13,0.519,0.8140000000000001,94.295,267267
spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.52600000000002,235213
spotify:track:6bUNEbXT7HovLW6BgPCBsb,0.7509999999999999,0.708,0,-5.653,1,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,369573
spotify:track:12hQ53eHbx1VXCG8P3V6e2,0.954,0.5429999999999999,1,-3.648,1,0.115,0.138,1.75e-05,0.204,0.7090000000000001,108.037,277227
spotify:track:6Mu0ZYQCcRFR7BLs9iG16v,0.6890000000000001,0.395,10,-6.6679999999999975,1,0.0586,0.754,0.356,0.0352,0.168,202.094,304813
spotify:track:2EFHXO4zJRitZLpE1ztsWO,0.7709999999999999,0.649,10,-6.91,0,0.0497,0.296,0.0002379999999999,0.147,0.6609999999999999,101.934,152413
spotify:track:0RBlLGGoMx0AxCsO4XyjGa,0.6970000000000001,0.11,0,-23.545,1,0.917,0.1669999999999999,0.0,0.537,0.602,137.471,20973
spotify:track:2faSzprTWJ7L1EkZNko4ww,0.472,0.296,0,-11.299,1,0.0297,0.8759999999999999,0.0201,0.13,0.22,157.599,158093
spotify:track:6eGRWLRQtT7pX6iXPpFiYk,0.765,0.94,9,-6.106,0,0.701,0.693,0.0,0.138,0.349,83.988,398907
spotify:track:3FeYjbIVqvAhuTcwsE6K3v,0.546,0.627,0,-9.037,1,0.0244,0.316,0.00114,0.096,0.764,81.278,271200
spotify:track:4riDfclV7kPDT9D58FpmHd,0.784,0.5539999999999999,7,-6.4170000000000025,1,0.03,0.00548,0.254,0.0995,0.634,104.01,118393
spotify:track:1oGdZfuQp65dVUmJubeKTV,0.578,0.522,2,-8.391,1,0.0241,0.731,0.000143,0.129,0.4029999999999999,101.73,201867
spotify:track:60PtNEhG82iIGs1bIZkBFM,0.5770000000000001,0.7170000000000001,0,-4.623,1,0.0284,0.473,0.0,0.16,0.816,103.903,189213
spotify:track:64nxCkjlszl6PG6CdpyHJw,0.647,0.8170000000000001,8,-4.346,1,0.0263,0.0158,0.0,0.1159999999999999,0.755,109.966,202640
spotify:track:3SXcQqdsoR8oRFAYFvgi8g,0.584,0.5660000000000001,7,-6.313,1,0.0271,0.588,2e-06,0.11,0.473,112.796,185573
